distance_km,courier_reliability_score,rain_mm,wind_speed_kmh,weather_code,time_of_day,temperature_celsius,traffic_level,is_weekend,weather_severity,is_peak_hour,distance_bucket,rain_x_traffic,courier_x_distance,is_monsoon,day_of_week,wind_x_rain,weather_x_peak,courier_x_weather,traffic_x_dist,time_sin,time_cos,delay_probability,was_delayed
6.17,0.6026,0.0,11.35,0,22,22.3,22.3,0,0,0,1,0.0,0.1438,0,1,0.0,0.0,0.0,0.0557,-0.5,0.866,0.1302,0
11.19,0.9079,0.0,17.82,0,11,37.2,26.0,1,0,0,2,0.0,0.0203,0,5,0.0,0.0,0.0,0.1298,0.2588,-0.9659,0.0346,0
13.14,0.8212,14.24,18.96,82,17,26.6,28.2,1,5,1,2,0.2359,0.0583,0,6,0.1982,5.0,0.063,0.1411,-0.9659,-0.2588,0.9772,1
6.76,0.5519,0.85,17.36,53,17,28.6,94.8,0,3,1,1,0.1784,0.179,0,0,0.0408,3.0,0.15,0.237,-0.9659,-0.2588,0.99,1
47.24,0.8487,0.0,21.54,2,12,38.1,58.9,0,1,0,4,0.0,0.0665,1,0,0.0,0.0,0.0098,0.5887,0.0,-1.0,0.4053,0
27.12,0.8792,0.0,14.53,1,9,29.1,77.2,0,0,1,3,0.0,0.0408,0,4,0.0,0.0,0.0,0.5789,0.7071,-0.7071,0.5064,0
15.78,0.7709,0.0,6.36,0,13,33.0,41.7,0,0,0,2,0.0,0.0901,1,3,0.0,0.0,0.0,0.2085,-0.2588,-0.9659,0.1257,0
11.79,0.9026,0.0,4.45,0,16,34.4,55.9,0,0,0,2,0.0,0.0226,0,1,0.0,0.0,0.0,0.2797,-0.866,-0.5,0.1437,0
21.76,0.5829,0.0,12.21,0,8,21.9,88.4,0,0,1,3,0.0,0.2451,0,0,0.0,0.0,0.0,0.6628,0.866,-0.5,0.8745,1
4.5,0.8506,0.0,24.13,0,14,27.5,65.2,0,0,0,0,0.0,0.0287,0,0,0.0,0.0,0.0,0.0,-0.5,-0.866,0.1487,0
5.37,0.9022,1.63,24.63,51,12,32.7,62.7,0,3,0,1,0.1865,0.0165,0,3,0.0915,0.0,0.0153,0.1568,0.0,-1.0,0.8043,1
22.72,0.6885,0.0,17.05,2,8,30.8,90.8,0,1,1,3,0.0,0.1603,0,3,0.0,1.0,0.029,0.6808,0.866,-0.5,0.8856,1
8.0,0.6753,1.4,15.25,61,11,36.3,45.5,0,3,0,1,0.1223,0.1183,0,3,0.0513,0.0,0.0925,0.1136,0.2588,-0.9659,0.8764,1
2.2,0.5684,5.9,3.96,80,13,35.5,29.1,1,3,0,0,0.1724,0.0961,0,6,0.0293,0.0,0.1418,0.0,-0.2588,-0.9659,0.7743,1
3.48,0.653,0.0,7.63,1,19,19.4,74.1,0,0,1,0,0.0,0.0892,0,3,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.4995,0
15.49,0.677,9.36,3.64,63,8,29.7,81.8,0,4,1,2,0.5871,0.1498,0,2,0.0326,4.0,0.1224,0.409,0.866,-0.5,0.99,1
12.56,0.766,1.02,2.69,61,10,27.4,82.7,0,3,1,2,0.1786,0.0859,0,3,0.0073,3.0,0.0566,0.4137,0.5,-0.866,0.9626,1
33.73,0.6959,0.0,16.52,2,0,21.4,27.7,0,1,0,4,0.0,0.1732,0,1,0.0,0.0,0.0279,0.277,0.0,1.0,0.3205,0
9.33,0.5556,0.0,31.19,2,10,33.4,27.5,1,1,1,1,0.0,0.2015,0,5,0.0,1.0,0.0494,0.0688,0.5,-0.866,0.4758,1
1.45,0.4674,0.0,15.08,0,9,29.0,91.9,0,0,1,0,0.0,0.1014,0,0,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.8081,1
8.27,0.5362,0.0,34.74,0,12,30.8,59.7,0,0,0,1,0.0,0.2049,0,2,0.0,0.0,0.0,0.1493,0.0,-1.0,0.5576,1
12.17,0.807,0.0,6.17,1,4,28.2,39.3,0,0,0,2,0.0,0.0637,0,0,0.0,0.0,0.0,0.1966,0.866,0.5,0.1014,0
13.36,0.8235,0.0,0.6,0,10,29.5,80.7,0,0,1,2,0.0,0.0576,0,1,0.0,0.0,0.0,0.4035,0.5,-0.866,0.4543,1
5.8,0.8058,0.0,34.47,0,9,28.7,85.8,0,0,1,1,0.0,0.0478,0,0,0.0,0.0,0.0,0.2145,0.7071,-0.7071,0.581,1
8.99,0.6614,0.0,25.05,1,20,21.6,84.3,0,0,1,1,0.0,0.1321,1,0,0.0,0.0,0.0,0.2107,-0.866,0.5,0.7347,0
2.03,0.4364,0.73,28.83,51,10,29.3,18.2,1,3,1,0,0.0306,0.1364,1,6,0.0607,3.0,0.2115,0.0,0.5,-0.866,0.8015,0
2.76,0.7187,0.0,19.5,0,11,34.1,40.2,0,0,0,0,0.0,0.0575,0,3,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.138,0
31.62,0.5399,0.0,20.51,3,13,29.6,56.2,0,1,0,4,0.0,0.3168,1,1,0.0,0.0,0.052,0.5623,-0.2588,-0.9659,0.7752,1
18.35,0.8097,0.23,0.4,61,8,31.0,86.8,0,3,1,2,0.0545,0.0716,0,1,0.0003,3.0,0.0415,0.434,0.866,-0.5,0.9142,1
3.08,0.5193,14.86,50.04,82,11,30.0,53.5,0,5,0,0,0.4537,0.1364,1,0,0.5305,0.0,0.2777,0.0,0.2588,-0.9659,0.99,1
15.96,0.7113,0.0,12.96,1,1,22.4,40.3,0,0,0,2,0.0,0.1279,0,2,0.0,0.0,0.0,0.2016,0.2588,0.9659,0.1775,0
7.12,0.5343,0.0,9.68,2,14,34.8,59.5,0,1,0,1,0.0,0.1938,1,4,0.0,0.0,0.053,0.1487,-0.5,-0.866,0.5773,0
9.74,0.5125,9.17,22.04,80,7,33.8,59.5,0,3,0,1,0.4236,0.2353,0,3,0.1962,0.0,0.1702,0.1488,0.9659,-0.2588,0.99,1
5.58,0.5437,0.0,14.29,0,19,25.2,80.7,0,0,1,1,0.0,0.1692,0,0,0.0,0.0,0.0,0.2017,-0.9659,0.2588,0.77,0
2.64,0.8129,2.21,14.21,63,19,26.4,69.7,0,4,1,0,0.2497,0.0304,1,2,0.0636,4.0,0.0539,0.0,-0.9659,0.2588,0.9673,1
6.63,0.869,0.0,19.17,2,15,28.8,30.6,0,1,0,1,0.0,0.0281,0,3,0.0,0.0,0.0079,0.0766,-0.7071,-0.7071,0.1001,0
4.07,0.9135,0.0,19.55,3,13,32.4,59.6,0,1,0,0,0.0,0.012,1,1,0.0,0.0,0.0042,0.0,-0.2588,-0.9659,0.1667,0
8.11,0.921,0.0,12.87,3,10,38.7,78.2,0,1,1,1,0.0,0.0143,0,1,0.0,1.0,0.0037,0.1955,0.5,-0.866,0.5004,0
14.53,0.9283,0.0,11.5,1,21,25.0,69.4,0,0,0,2,0.0,0.0153,0,0,0.0,0.0,0.0,0.3472,-0.7071,0.7071,0.2261,0
14.0,0.566,0.0,17.78,2,15,33.4,32.6,1,1,0,2,0.0,0.2254,0,5,0.0,0.0,0.0477,0.1631,-0.7071,-0.7071,0.2824,0
6.91,0.4916,0.0,5.1,0,12,36.0,54.3,0,0,0,1,0.0,0.2183,0,2,0.0,0.0,0.0,0.1358,0.0,-1.0,0.4348,0
1.05,0.7448,0.0,5.63,0,9,27.0,83.6,0,0,1,0,0.0,0.027,0,4,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.3604,0
4.12,0.4218,0.0,6.69,1,19,32.7,28.1,1,0,1,0,0.0,0.2092,0,6,0.0,0.0,0.0,0.0,-0.9659,0.2588,0.3501,1
1.21,0.7407,0.0,2.42,3,8,32.1,24.6,1,1,1,0,0.0,0.0305,0,5,0.0,1.0,0.022,0.0,0.866,-0.5,0.0734,0
4.31,0.8836,0.0,20.6,2,9,28.9,78.6,0,1,1,0,0.0,0.0193,0,4,0.0,1.0,0.0066,0.0,0.7071,-0.7071,0.5054,0
7.29,0.7697,0.0,4.86,0,19,25.4,85.8,0,0,1,1,0.0,0.0681,0,3,0.0,0.0,0.0,0.2144,-0.9659,0.2588,0.5157,0
5.75,0.7141,0.0,16.74,0,13,34.4,72.8,0,0,0,1,0.0,0.085,1,4,0.0,0.0,0.0,0.1819,-0.2588,-0.9659,0.2912,1
8.42,0.575,0.0,12.6,2,18,23.9,80.5,0,1,1,1,0.0,0.1809,0,2,0.0,1.0,0.0462,0.2014,-1.0,-0.0,0.8572,1
4.12,0.9735,0.0,2.18,1,10,29.6,75.5,0,0,1,0,0.0,0.0021,0,3,0.0,0.0,0.0,0.0,0.5,-0.866,0.2264,0
14.09,0.6333,0.43,18.87,51,13,32.6,56.3,0,3,0,2,0.0613,0.1755,0,0,0.0257,0.0,0.111,0.2813,-0.2588,-0.9659,0.8576,1
16.51,0.8076,7.93,7.68,80,10,33.6,79.6,0,3,1,2,0.5351,0.0704,1,1,0.0645,3.0,0.0422,0.3981,0.5,-0.866,0.99,1
7.03,0.6561,1.61,10.92,61,10,29.0,28.1,1,3,1,1,0.0825,0.1224,0,5,0.0401,3.0,0.1008,0.0702,0.5,-0.866,0.7557,1
8.67,0.9776,0.0,1.35,2,12,31.0,51.7,0,1,0,1,0.0,0.0022,0,0,0.0,0.0,0.0006,0.1293,0.0,-1.0,0.1103,1
10.95,0.4351,12.54,15.5,82,7,32.5,57.0,0,5,0,2,0.456,0.3067,1,2,0.1549,0.0,0.3539,0.2851,0.9659,-0.2588,0.99,1
0.81,0.8613,0.0,10.88,0,13,36.1,50.3,0,0,0,0,0.0,0.0089,1,1,0.0,0.0,0.0,0.0,-0.2588,-0.9659,0.05,0
11.07,0.7136,0.0,31.69,1,10,29.3,56.3,0,0,1,2,0.0,0.1112,1,3,0.0,0.0,0.0,0.2814,0.5,-0.866,0.5088,1
34.12,0.8601,0.0,53.42,0,17,30.5,84.9,0,0,1,4,0.0,0.0542,1,1,0.0,0.0,0.0,0.8492,-0.9659,-0.2588,0.7606,1
4.37,0.818,0.0,26.03,1,17,29.6,81.7,0,0,1,0,0.0,0.038,0,0,0.0,0.0,0.0,0.0,-0.9659,-0.2588,0.4713,0
8.16,0.8245,0.0,23.63,1,7,28.4,46.5,0,0,0,1,0.0,0.0474,0,2,0.0,0.0,0.0,0.1161,0.9659,-0.2588,0.1642,0
25.03,0.5197,3.34,28.92,63,18,32.5,35.8,1,4,1,3,0.1616,0.316,0,6,0.163,4.0,0.2219,0.2688,-1.0,-0.0,0.9858,1
5.96,0.5233,0.0,13.85,1,14,33.0,72.8,0,0,0,1,0.0,0.186,0,4,0.0,0.0,0.0,0.1821,-0.5,-0.866,0.5514,0
25.97,0.7283,0.0,2.06,3,14,34.7,64.9,0,1,0,3,0.0,0.1359,1,4,0.0,0.0,0.0236,0.4867,-0.5,-0.866,0.4497,0
4.46,0.5162,0.0,10.6,3,17,27.2,84.6,0,1,1,0,0.0,0.1663,0,0,0.0,1.0,0.0561,0.0,-0.9659,-0.2588,0.8721,1
24.33,0.847,7.94,27.48,81,19,28.8,91.3,0,4,1,3,0.6135,0.0563,1,2,0.2309,4.0,0.0399,0.6844,-0.9659,0.2588,0.99,1
1.11,0.8192,0.0,10.4,1,7,35.2,42.5,0,0,0,0,0.0,0.0167,0,2,0.0,0.0,0.0,0.0,0.9659,-0.2588,0.0691,0
12.88,0.8432,0.0,33.83,2,18,23.9,85.3,0,1,1,2,0.0,0.0476,1,0,0.0,1.0,0.0103,0.4263,-1.0,-0.0,0.742,1
41.09,0.6928,0.0,6.47,2,5,30.8,19.6,0,1,0,4,0.0,0.1854,0,1,0.0,0.0,0.0284,0.196,0.9659,0.2588,0.2612,1
5.71,0.328,0.0,23.05,0,19,27.7,88.2,0,0,1,1,0.0,0.3053,0,3,0.0,0.0,0.0,0.2205,-0.9659,0.2588,0.9574,1
6.73,0.1944,0.0,0.56,0,3,30.4,22.4,0,0,0,1,0.0,0.4306,1,3,0.0,0.0,0.0,0.056,0.7071,0.7071,0.7385,1
11.83,0.881,0.0,12.0,1,10,28.3,78.2,0,0,1,2,0.0,0.0305,0,1,0.0,0.0,0.0,0.3911,0.5,-0.866,0.418,0
2.63,0.7984,0.0,1.7,3,9,30.1,81.2,0,1,1,0,0.0,0.034,0,1,0.0,1.0,0.0151,0.0,0.7071,-0.7071,0.4837,1
8.78,0.6634,4.15,14.23,61,19,23.8,91.5,0,3,1,1,0.4604,0.1297,0,4,0.0895,3.0,0.0976,0.2288,-0.9659,0.2588,0.99,1
4.33,0.8338,0.53,17.58,61,22,25.3,24.2,0,3,0,0,0.0314,0.033,0,3,0.0286,0.0,0.0339,0.0,-0.5,0.866,0.3242,0
6.1,0.4764,0.0,11.33,0,9,30.9,75.0,0,0,1,1,0.0,0.2162,1,2,0.0,0.0,0.0,0.1874,0.7071,-0.7071,0.8147,1
10.55,0.5289,0.0,42.9,0,14,30.1,30.0,1,0,0,2,0.0,0.2304,0,6,0.0,0.0,0.0,0.1502,-0.5,-0.866,0.259,1
15.54,0.4772,0.0,4.13,0,18,28.7,21.4,1,0,1,2,0.0,0.3089,1,5,0.0,0.0,0.0,0.107,-1.0,-0.0,0.3872,0
19.68,0.543,0.0,14.45,2,13,32.6,74.4,0,1,0,2,0.0,0.2725,1,2,0.0,0.0,0.0515,0.3718,-0.2588,-0.9659,0.803,1
20.82,0.7439,4.01,27.1,81,20,21.6,75.0,0,4,1,3,0.3712,0.1164,0,3,0.1676,4.0,0.0864,0.5628,-0.866,0.5,0.99,1
0.72,0.8593,3.45,4.9,61,8,32.0,79.1,0,3,1,0,0.3624,0.0083,0,1,0.0281,3.0,0.0264,0.0,0.866,-0.5,0.9581,1
2.28,0.5199,0.0,7.62,2,11,35.4,42.4,0,1,0,0,0.0,0.115,0,3,0.0,0.0,0.0554,0.0,0.2588,-0.9659,0.4074,0
3.29,0.64,0.0,16.48,2,5,33.1,21.1,0,1,0,0,0.0,0.0915,0,3,0.0,0.0,0.036,0.0,0.9659,0.2588,0.1418,0
8.17,0.7446,0.0,5.28,2,19,30.6,35.3,1,1,1,1,0.0,0.0833,1,5,0.0,1.0,0.0215,0.0882,-0.9659,0.2588,0.181,0
3.76,0.6808,2.86,8.32,81,12,31.4,67.9,0,4,0,0,0.2816,0.082,0,0,0.0431,0.0,0.1203,0.0,0.0,-1.0,0.9641,1
7.19,0.548,0.0,11.42,1,10,25.4,88.8,0,0,1,1,0.0,0.186,1,3,0.0,0.0,0.0,0.222,0.5,-0.866,0.827,1
1.34,0.7412,0.0,9.74,0,12,32.7,58.0,0,0,0,0,0.0,0.0326,1,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.1006,0
10.43,0.5863,0.0,6.45,2,20,25.7,22.9,1,1,1,2,0.0,0.1888,0,5,0.0,1.0,0.0444,0.1146,-0.866,0.5,0.3138,1
7.35,0.9507,0.0,9.88,1,0,18.9,34.5,0,0,0,1,0.0,0.0068,0,1,0.0,0.0,0.0,0.0863,0.0,1.0,0.0369,0
15.46,0.8561,0.0,5.5,0,20,23.1,85.2,0,0,1,2,0.0,0.0445,0,2,0.0,0.0,0.0,0.4259,-0.866,0.5,0.503,1
13.4,0.68,1.46,26.35,53,18,28.4,82.3,0,3,1,2,0.2277,0.1406,1,0,0.0912,3.0,0.0905,0.4114,-1.0,-0.0,0.9851,1
16.96,0.648,0.0,8.78,2,18,25.3,97.1,0,1,1,2,0.0,0.1756,1,0,0.0,1.0,0.0348,0.4853,-1.0,-0.0,0.9046,1
8.21,0.8591,0.91,5.67,61,4,29.7,22.7,0,3,0,1,0.045,0.0342,0,3,0.014,0.0,0.0264,0.0568,0.866,0.5,0.3417,0
5.14,0.4907,0.0,20.9,2,10,32.8,88.2,0,1,1,1,0.0,0.192,0,4,0.0,1.0,0.0606,0.2204,0.5,-0.866,0.9214,1
15.17,0.7468,0.0,27.04,1,19,29.3,26.7,1,0,1,2,0.0,0.1033,0,5,0.0,0.0,0.0,0.1335,-0.9659,0.2588,0.1529,0
2.93,0.8431,0.0,6.56,1,9,28.2,75.9,0,0,1,0,0.0,0.0248,1,2,0.0,0.0,0.0,0.0,0.7071,-0.7071,0.2887,0
9.87,0.7206,0.0,2.42,1,19,29.1,86.0,0,0,1,1,0.0,0.1026,0,1,0.0,0.0,0.0,0.2151,-0.9659,0.2588,0.602,1
10.57,0.9109,0.0,16.14,1,11,32.0,29.5,1,0,0,2,0.0,0.019,0,5,0.0,0.0,0.0,0.1474,0.2588,-0.9659,0.0401,0
5.5,0.7052,0.0,6.61,0,10,31.0,73.0,0,0,1,1,0.0,0.0873,0,1,0.0,0.0,0.0,0.1825,0.5,-0.866,0.4632,0
9.91,0.6668,0.0,5.71,2,2,25.9,37.0,0,1,0,1,0.0,0.1338,0,2,0.0,0.0,0.0321,0.0924,0.5,0.866,0.248,0
1.07,0.9002,0.0,15.64,2,9,32.1,81.3,0,1,1,0,0.0,0.0067,0,3,0.0,1.0,0.0053,0.0,0.7071,-0.7071,0.3936,1
14.93,0.759,0.0,10.96,1,16,32.4,50.3,0,0,0,2,0.0,0.0954,0,2,0.0,0.0,0.0,0.2515,-0.866,-0.5,0.2458,0
6.92,0.7544,0.0,14.43,0,8,32.3,86.4,0,0,1,1,0.0,0.0733,1,3,0.0,0.0,0.0,0.2159,0.866,-0.5,0.5751,0
10.23,0.8614,0.0,30.05,2,14,32.2,58.0,0,1,0,2,0.0,0.0363,0,0,0.0,0.0,0.0086,0.2902,-0.5,-0.866,0.2742,1
32.87,0.4126,11.53,21.83,65,19,24.3,86.0,0,5,1,4,0.6675,0.4619,1,2,0.2118,5.0,0.3752,0.8602,-0.9659,0.2588,0.99,1
16.92,0.8646,0.0,33.42,1,13,30.9,19.3,1,0,0,2,0.0,0.0419,0,5,0.0,0.0,0.0,0.0966,-0.2588,-0.9659,0.0374,0
2.11,0.7545,0.31,7.41,53,11,31.5,28.8,1,3,0,0,0.0241,0.0402,0,6,0.0077,0.0,0.0608,0.0,0.2588,-0.9659,0.2331,1
5.75,0.6712,0.0,22.97,0,9,38.0,73.7,0,0,1,1,0.0,0.1048,1,1,0.0,0.0,0.0,0.1842,0.7071,-0.7071,0.5887,0
3.6,0.9174,0.0,15.55,0,7,31.2,29.8,1,0,0,0,0.0,0.0105,0,6,0.0,0.0,0.0,0.0,0.9659,-0.2588,0.0275,0
23.12,0.7941,0.0,33.18,3,10,26.6,71.0,0,1,1,3,0.0,0.0866,0,1,0.0,1.0,0.0156,0.5324,0.5,-0.866,0.7392,0
4.84,0.7528,0.0,14.17,0,21,21.7,48.9,0,0,0,0,0.0,0.0632,0,4,0.0,0.0,0.0,0.0,-0.7071,0.7071,0.1676,0
2.97,0.8727,0.0,30.32,3,21,25.4,54.7,0,1,0,0,0.0,0.0182,0,4,0.0,0.0,0.0076,0.0,-0.7071,0.7071,0.2371,0
7.45,0.7088,3.28,30.16,81,12,27.1,64.0,0,4,0,1,0.286,0.0977,0,0,0.1684,0.0,0.1048,0.1601,0.0,-1.0,0.9805,1
8.2,0.4016,0.0,10.15,3,8,26.1,80.6,0,1,1,1,0.0,0.2991,0,1,0.0,1.0,0.0772,0.2016,0.866,-0.5,0.9531,1
6.03,0.4959,0.0,13.65,2,18,29.7,90.1,0,1,1,1,0.0,0.2033,0,1,0.0,1.0,0.0597,0.2252,-1.0,-0.0,0.9253,1
7.86,0.5024,8.0,12.9,63,16,29.9,45.7,0,4,0,1,0.3083,0.223,0,2,0.1087,0.0,0.234,0.1143,-0.866,-0.5,0.99,1
7.76,0.8052,0.0,16.33,1,11,31.2,45.3,0,0,0,1,0.0,0.0543,0,0,0.0,0.0,0.0,0.1132,0.2588,-0.9659,0.1527,0
16.5,0.7502,0.0,42.79,0,10,30.3,86.3,0,0,1,2,0.0,0.1041,0,3,0.0,0.0,0.0,0.4314,0.5,-0.866,0.7672,0
11.31,0.9559,0.0,17.85,0,9,29.8,86.6,0,0,1,2,0.0,0.0068,0,0,0.0,0.0,0.0,0.4328,0.7071,-0.7071,0.4566,0
0.89,0.3938,0.0,8.39,2,9,34.2,24.9,1,1,1,0,0.0,0.0872,0,5,0.0,1.0,0.0787,0.0,0.7071,-0.7071,0.3411,0
24.2,0.6193,0.69,21.05,53,18,30.6,96.1,0,3,1,3,0.1556,0.2207,0,0,0.0426,3.0,0.1175,0.7207,-1.0,-0.0,0.99,1
11.52,0.623,0.0,32.3,2,15,33.4,32.4,1,1,0,2,0.0,0.1704,1,6,0.0,0.0,0.0386,0.1619,-0.7071,-0.7071,0.2404,0
19.5,0.8603,11.78,28.88,65,13,35.1,55.3,0,5,0,2,0.4324,0.0459,0,2,0.2823,0.0,0.0435,0.2764,-0.2588,-0.9659,0.99,1
7.8,0.7492,0.0,18.41,0,19,21.2,84.8,0,0,1,1,0.0,0.0795,0,3,0.0,0.0,0.0,0.212,-0.9659,0.2588,0.5983,0
5.93,0.5917,0.0,2.47,2,21,23.6,54.8,0,1,0,1,0.0,0.1471,0,3,0.0,0.0,0.0435,0.1369,-0.7071,0.7071,0.4946,1
11.05,0.8374,0.0,3.02,2,9,29.4,81.7,0,1,1,2,0.0,0.0475,0,2,0.0,1.0,0.0109,0.4087,0.7071,-0.7071,0.5915,1
15.47,0.7293,0.0,5.47,0,18,24.6,81.0,0,0,1,2,0.0,0.1149,0,1,0.0,0.0,0.0,0.4051,-1.0,-0.0,0.6132,0
2.88,0.4917,1.39,12.67,53,15,31.3,34.2,0,3,0,0,0.0915,0.1432,0,2,0.0424,0.0,0.1812,0.0,-0.7071,-0.7071,0.8399,1
2.53,0.566,0.0,6.15,2,11,34.0,37.6,0,1,0,0,0.0,0.1051,0,4,0.0,0.0,0.0477,0.0,0.2588,-0.9659,0.3178,0
19.4,0.5736,0.0,24.3,0,18,25.5,85.5,0,0,1,2,0.0,0.2445,1,2,0.0,0.0,0.0,0.4274,-1.0,-0.0,0.8832,1
12.5,0.9058,0.0,6.36,0,15,35.3,36.8,0,0,0,2,0.0,0.0219,1,3,0.0,0.0,0.0,0.1842,-0.7071,-0.7071,0.0633,0
9.07,0.6787,9.54,32.74,61,14,31.6,69.6,0,3,0,1,0.503,0.1225,0,1,0.2959,0.0,0.0911,0.174,-0.5,-0.866,0.99,1
4.15,0.7069,4.36,10.38,80,16,34.0,45.0,0,3,0,0,0.2317,0.0758,0,3,0.0669,0.0,0.0793,0.0,-0.866,-0.5,0.9171,1
1.7,0.6424,0.0,4.58,0,18,25.0,100.0,0,0,1,0,0.0,0.0618,0,1,0.0,0.0,0.0,0.0,-1.0,-0.0,0.6493,1
9.82,0.4975,0.0,12.12,1,13,38.3,29.2,1,0,0,1,0.0,0.247,0,6,0.0,0.0,0.0,0.073,-0.2588,-0.9659,0.1924,0
13.17,0.3339,0.0,1.79,1,10,31.6,70.6,0,0,1,2,0.0,0.4196,0,1,0.0,0.0,0.0,0.3528,0.5,-0.866,0.94,1
2.54,0.7644,0.0,10.97,0,11,34.3,59.8,0,0,0,0,0.0,0.0421,0,1,0.0,0.0,0.0,0.0,0.2588,-0.9659,0.1701,0
6.28,0.4831,0.0,10.14,2,8,31.1,62.5,0,1,1,1,0.0,0.2149,1,4,0.0,1.0,0.0619,0.1563,0.866,-0.5,0.8303,1
7.81,0.8729,0.0,5.64,1,17,29.6,83.2,0,0,1,1,0.0,0.0287,1,3,0.0,0.0,0.0,0.2081,-0.9659,-0.2588,0.3944,1
13.04,0.6916,0.0,19.58,0,15,32.4,31.9,0,0,0,2,0.0,0.1318,0,2,0.0,0.0,0.0,0.1593,-0.7071,-0.7071,0.1645,0
6.65,0.5834,0.0,34.24,1,10,33.5,67.1,0,0,1,1,0.0,0.1593,1,4,0.0,0.0,0.0,0.1678,0.5,-0.866,0.7177,0
3.64,0.7088,0.0,0.74,0,12,31.1,58.4,0,0,0,0,0.0,0.0703,1,3,0.0,0.0,0.0,0.0,0.0,-1.0,0.1351,1
6.34,0.8819,0.0,7.01,1,9,32.3,80.4,0,0,1,1,0.0,0.0236,1,4,0.0,0.0,0.0,0.2009,0.7071,-0.7071,0.3572,0
22.97,0.7217,0.0,8.47,3,12,37.0,54.3,0,1,0,3,0.0,0.1358,1,0,0.0,0.0,0.0245,0.4071,0.0,-1.0,0.3931,0
23.25,0.8216,0.0,9.03,3,19,24.2,92.1,0,1,1,3,0.0,0.07,1,4,0.0,1.0,0.0126,0.6907,-0.9659,0.2588,0.7752,0
5.47,0.8851,0.0,37.16,1,17,24.0,100.0,0,0,1,1,0.0,0.0212,1,3,0.0,0.0,0.0,0.25,-0.9659,-0.2588,0.6363,0
6.54,0.9286,0.0,3.23,2,10,29.7,92.3,0,1,1,1,0.0,0.0112,0,2,0.0,1.0,0.0032,0.2306,0.5,-0.866,0.5482,1
17.83,0.8298,0.0,12.18,2,12,32.8,60.4,0,1,0,2,0.0,0.06,1,3,0.0,0.0,0.0117,0.3021,0.0,-1.0,0.296,0
35.41,0.8824,0.0,11.37,3,17,27.1,85.8,0,1,1,4,0.0,0.0422,0,1,0.0,1.0,0.0067,0.8577,-0.9659,-0.2588,0.7247,1
23.26,0.9759,0.0,14.82,0,14,34.0,59.5,0,0,0,3,0.0,0.0035,1,2,0.0,0.0,0.0,0.446,-0.5,-0.866,0.1461,0
14.33,0.7242,0.0,9.51,1,15,32.7,28.0,0,0,0,2,0.0,0.1151,0,1,0.0,0.0,0.0,0.1398,-0.7071,-0.7071,0.1147,0
20.09,0.5146,1.75,24.08,51,20,24.4,90.0,0,3,1,3,0.2798,0.3003,1,1,0.0936,3.0,0.1691,0.6749,-0.866,0.5,0.99,1
17.18,0.9592,0.0,7.26,0,0,23.9,37.5,0,0,0,2,0.0,0.007,0,4,0.0,0.0,0.0,0.1875,0.0,1.0,0.0615,0
4.63,0.7435,0.0,18.04,3,5,27.4,46.6,0,1,0,0,0.0,0.0654,0,2,0.0,0.0,0.0217,0.0,0.9659,0.2588,0.2057,0
29.45,0.3977,0.0,14.73,0,17,26.5,88.6,0,0,1,3,0.0,0.465,0,3,0.0,0.0,0.0,0.6644,-0.9659,-0.2588,0.9771,1
5.12,0.5663,0.0,39.33,2,7,27.1,57.4,0,1,0,1,0.0,0.1506,1,0,0.0,0.0,0.0476,0.1434,0.9659,-0.2588,0.6799,0
21.81,0.461,0.0,31.33,0,12,31.8,59.4,0,0,0,3,0.0,0.3604,0,2,0.0,0.0,0.0,0.4457,0.0,-1.0,0.7881,1
3.65,0.6224,0.0,9.77,3,14,29.4,60.4,0,1,0,0,0.0,0.1038,0,4,0.0,0.0,0.0387,0.0,-0.5,-0.866,0.3672,0
15.44,0.8779,0.0,44.5,0,9,31.4,98.5,0,0,1,2,0.0,0.0348,1,2,0.0,0.0,0.0,0.4927,0.7071,-0.7071,0.7409,0
2.62,0.6257,9.46,15.42,81,9,28.4,23.9,1,4,1,0,0.1719,0.0857,0,6,0.1388,4.0,0.1527,0.0,0.7071,-0.7071,0.9466,1
23.36,0.9019,0.0,23.57,0,19,21.7,96.0,0,0,1,3,0.0,0.0286,0,1,0.0,0.0,0.0,0.7199,-0.9659,0.2588,0.6703,0
0.74,0.8389,0.0,38.15,2,19,23.0,81.4,0,1,1,0,0.0,0.0104,0,2,0.0,1.0,0.0108,0.0,-0.9659,0.2588,0.5228,0
13.04,0.449,0.0,14.81,1,18,25.4,86.4,0,0,1,2,0.0,0.3147,0,3,0.0,0.0,0.0,0.4321,-1.0,-0.0,0.9284,1
3.92,0.8832,0.0,12.66,0,16,32.5,43.0,0,0,0,0,0.0,0.0185,0,3,0.0,0.0,0.0,0.0,-0.866,-0.5,0.0867,0
1.86,0.7913,0.34,23.95,61,11,37.3,41.5,0,3,0,0,0.0369,0.0292,0,0,0.0266,0.0,0.0477,0.0,0.2588,-0.9659,0.5022,1
